['😍'],191998
"['❤️', '❤️', '❤️']",192001
"['😂', '😂']",192002
"['❤', '❤', '❤', '🐶', '🏡']",192003
"['🇪🇺', '💪']",192007
['🤷🏻\u200d♂️'],192009
['😠'],192011
"['😭', '😭']",192014
['😔'],192020
['😅'],192024
"['😂', '😂']",192026
['😦'],192031
['🔴'],192032
['🅱️'],192043
['😜'],192059
['🏠'],192066
"['❤️', '❤️']",192072
"['🤔', '🧐', '✍🏻']",192074
"['👏', '👏', '👏', '👏', '👏']",192082
['😁'],192094
"['🤗', '😊']",192097
"['😂', '👋🏽']",192115
"['❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '😭', '😭', '😭', '😭', '😭']",192116
"['😬', '❤️']",192122
['💔'],192124
"['🤣', '🤣']",192125
['😣'],192134
"['✌🏼', '👉🏼']",192135
['🤖'],192138
['🤷'],192140
"['💘', '💘']",192148
"['😜', '😜', '😜', '😜']",192150
"['🍾', '🥂', '🍾', '🥂', '🍾']",192152
"['😂', '😂', '😂', '😂', '😂', '😂']",192153
['🤔'],192160
['🎯'],192164
"['😂', '😂', '😂', '😂', '😂', '😂', '😂']",192168
"['👏', '👏', '🚀', '🚀']",192171
['❤'],192172
['😭'],192174
['😉'],192176
['😍'],192184
"['😍', '😍', '😍']",192185
['💪'],192188
['💥'],192191
"['☕', '🌹']",192212
['😂'],192214
['🙂'],192216
['🤡'],192218
['🤷'],192222
"['🤦', '🤦', '🤦']",192226
['❤'],192232
"['🤗', '❤️']",192234
['❤️'],192241
"['😂', '😂', '😂']",192247
['😎'],192250
['😍'],192258
['😊'],192259
['😔'],192265
['❤️'],192268
"['🤪', '🤝', '🙌', '❤', '🖤', '😜', '😉', '😇', '🌷', '🌻', '👋', '😘', '💋']",192278
"['🤧', '🖤']",192280
"['✨', '🎭']",192281
['🥰'],192290
"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']",192292
"['😄', '🤷\u200d♂️']",192308
['😂'],192320
['💩'],192324
"['🥺', '♥️', '😍']",192333
"['🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡']",192342
['🤗'],192343
['🤣'],192348
"['🐶', '🐶', '⭕', '🚼', '📏']",192351
"['👍', '🙏', '😻', '👍']",192354
['🐐'],192358
"['🎥', '🟥', '🟩', '⬛', '⬛', '⬛', '⬛']",192359
['❤️'],192360
"['🤞🏻', '💓']",192369
['😭'],192371
"['😂', '🤗', '💛', '🌹']",192372
['🐕\u200d🦺'],192376
['🤗'],192382
['😉'],192386
"['🏀', '🏀']",192387
"['🇺🇦', '🇫🇷', '🇷🇺']",192389
"['👏🏻', '🎥']",192411
['❤'],192416
['👇'],192418
"['📲', '☎️']",192420
"['🥰', '🥰', '🥰']",192425
"['😂', '😂', '😂']",192426
['⚡'],192429
"['✨', '💜', '⚜️']",192439
"['☺️', '🚲']",192441
['🤷\u200d♂️'],192446
['😅'],192449
"['😅', '😅']",192451
['👇'],192452
"['🤣', '😂', '😂', '🤣', '😂', '😊']",192453
['😊'],192465
['😡'],192468
['👣'],192469
['😍'],192471
['🤦🏼\u200d♀️'],192479
"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']",192488
"['😋', '❤']",192495
['💥'],192516
"['😍', '😋']",192517
['😉'],192518
"['😘', '😍', '🎼', '👏', '💐', '🔝', '🎶', '🎼', '😍', '😘', '💕', '💐', '🔝']",192520
"['😂', '😂']",192523
['😡'],192533
"['🤣', '🤣', '🤣']",192551
"['🖤', '🤍', '😫']",192557
['😅'],192560
"['✨', '💫', '🥂', '🥂', '💫', '✨']",192561
['❤️'],192564
"['👍', '👍', '👍']",192568
['😉'],192572
"['🔥', '🇦🇷']",192575
['😘'],192582
"['🍌', '🍈']",192588
"['😉', '😉', '😎', '😎', '😉', '😉', '😎', '😎', '😎']",192590
['❤️'],192593
['🤣'],192594
['🤤'],192611
['😂'],192615
"['👏', '👏', '👏', '👏', '👏', '👏', '👏']",192625
['🌞'],192627
"['😬', '😬']",192632
['😊'],192634
['✨'],192637
"['💙', '💛', '❤️', '🖤']",192644
['😊'],192648
"['🥲', '🥲', '🥲']",192653
"['🤍', '🖤']",192658
['😘'],192660
"['❤️', '🖤', '❤️', '🖤', '❤️', '🖤']",192667
['🤔'],192670
['😍'],192673
['😆'],192675
['🤔'],192676
['😁'],192691
"['😂', '😂', '😂']",192697
"['⚽', '🚀']",192703
"['🙊', '👿', '🤦\u200d♂️', '👎', '💩']",192704
['😊'],192706
['🚀'],192712
['👍'],192717
['❤️'],192718
"['💕', '🌸', '🌸']",192721
"['♥️', '😭']",192724
['❤️'],192731
['👀'],192738
"['🥹', '👉', '👈', '🥰']",192739
"['😂', '😂', '😂', '😂', '😂']",192741
['🇮🇹'],192744
"['🍀', '🍀', '🍀', '🍀']",192748
['❤️'],192753
"['🤣', '🤣', '🤣']",192760
"['🟠', '🔴']",192766
"['🤣', '🤣', '🤣']",192767
"['🇮🇹', '⬛', '⬛', '⬛', '🟨', '⬛', '⬛', '⬛', '⬛', '⬛', '⬛', '🟨', '🟩', '⬛', '🟨', '🟨', '⬛', '🟨', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩']",192770
"['🤔', '👍🏻']",192772
"['🤣', '🤣', '🤣']",192773
['🔴'],192774
['❤️'],192778
"['😂', '😂', '😂']",192801
['😘'],192803
"['❣️', '❣️', '❣️', '❣️', '❤️\u200d🔥', '❤️\u200d🔥', '❤️\u200d🔥', '❤️\u200d🔥', '🫶🏻', '🫶🏻', '🫶🏻', '🫶🏻', '💔']",192812
"['☀️', '☀️', '☀️']",192829
['😁'],192830
"['😡', '🤬']",192836
['👇'],192840
"['🙏🏻', '🙏🏻', '🙏🏻', '🙏🏻', '🙏🏻', '🙏🏻', '❤️', '❤️', '❤️', '❤️', '❤️']",192844
"['🚨', '🇮🇹', '⚽', '👇', '🔁', '🤝', '🍀']",192848
['🐢'],192863
"['😄', '😹']",192865
"['🥰', '🥰', '🥰']",192867
"['❤️', '😂']",192870
"['😜', '🤣']",192880
['🕯️'],192881
['😃'],192884
"['🤣', '🤣', '⚽', '🤞🏻', '💪🏻', '💙']",192895
"['🖤', '💙']",192903
['😈'],192907
['🔥'],192908
"['😋', '😋', '😋']",192913
['😊'],192916
"['🤣', '🤣']",192919
"['🐈', '🐕', '❤', '❤', '😘', '☕', '❤']",192930
"['😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭']",192931
['💔'],192939
"['🙋🏼\u200d♀️', '🙋🏼\u200d♀️', '🙋🏼\u200d♀️', '😐']",192957
"['😂', '😜']",192958
"['🤣', '🤣', '🤣', '🤣']",192960
"['❤', '🌹', '💋']",192969
['😉'],192971
"['❤', '💙', '1⃣', '0⃣']",192983
"['☕', '🍩', '🤗']",192992
"['🤣', '🤣', '🤣']",192994
['❤️'],193000
['👇'],193004
['🤯'],193011
['🙂'],193012
"['🤣', '🤣', '🤣', '🤣']",193018
"['😊', '💙', '🖤', '💙']",193021
['🥹'],193028
['😘'],193038
['❤️'],193039
"['♥️', '♥️', '♥️', '♥️', '♥️']",193046
['✨'],193049
['🥰'],193052
['🤣'],193061
"['😂', '😂', '😂', '😂', '😂', '👍']",193070
['🧵'],193071
['😉'],193081
['❤'],193082
['😂'],193088
['💪🏼'],193096
['😄'],193099
['🥰'],193103
['😂'],193112
['🔥'],193113
['😍'],193114
['👊🏼'],193115
"['🔥', '👇']",193132
['😅'],193135
"['✅', '▶', '▶']",193158
['🐾'],193163
['🤣'],193165
['🇦🇷'],193166
"['🤡', '🤡']",193170
['😆'],193174
['😡'],193176
"['💐', '🕊']",193185
['🧡'],193192
['💫'],193193
['🆕'],193195
['😁'],193196
"['🇮🇹', '🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f']",193201
['♥️'],193204
['👌🏻'],193205
"['💖', '✨']",193212
"['🤬', '🤬']",193214
['😏'],193215
['💙'],193221
['😑'],193223
['😘'],193224
"['🔥', '🚀', '❤️']",193228
"['👅', '👅', '👅']",193230
"['🤍', '🖤', '🤍', '🖤', '🤍', '🔥']",193235
"['🤣', '🤣', '🤣']",193243
['😘'],193247
['👇'],193248
['👇🏻'],193256
['👍'],193262
['👁\u200d🗨'],193274
['😍'],193281
['📣'],193284
['💜'],193286
['😱'],193289
['🙏'],193292
['🏴\u200d☠️'],193302
['😅'],193303
['❤️'],193316
"['🔥', '🔥', '🔥']",193318
['♥️'],193320
"['😫', '😊']",193326
"['😂', '😂', '😂']",193339
"['💛', '❤️']",193344
['🥺'],193350
"['🤣', '😘']",193351
['😡'],193364
['👌🏻'],193365
"['🤣', '🤣']",193376
['🥺'],193379
"['😂', '😂', '😂', '😂', '😂']",193381
"['😡', '🤬']",193385
['🤞🏻'],193400
"['😂', '😂']",193409
"['💖', '🌹', '👍']",193415
"['🇺🇦', '🇷🇺', '🇺🇦', '🇷🇺', '🇺🇦']",193418
['🤦🏻\u200d♂️'],193427
['🤔'],193446
['🤖'],193454
"['🤪', '🤪']",193469
['😂'],193482
['🙏🏻'],193484
['🏆'],193485
"['🇨🇭', '💯', '🤙🏻']",193491
"['😂', '😂', '😂', '😂']",193492
['😂'],193496
"['😀', '✨']",193498
"['😲', '💋']",193500
['👎'],193501
['😳'],193502
"['🤣', '🤣', '🤣', '🤣']",193503
"['🤦🏻\u200d♀️', '👇🏼']",193510
['🗡️'],193520
['😂'],193522
['🤔'],193526
['🤣'],193529
['😊'],193531
['❣'],193543
"['💖', '🌹']",193545
['😂'],193549
"['👏', '👏', '👏', '👏', '👏']",193550
['👀'],193555
['🥰'],193558
"['🤣', '🤣', '🤣', '🤣', '🇮🇹', '🇮🇹']",193560
"['😂', '😂', '🙏', '🙏', '🙏']",193563
"['💛', '❤️']",193567
['🎬'],193570
['🤭'],193575
['🤣'],193582
['😊'],193584
['😉'],193590
['🙄'],193594
['🌊'],193603
"['❤', '❤']",193608
"['🫶🏻', '❤️', '🖤']",193612
"['😂', '😂', '🤣']",193618
['🇺🇦'],193620
['🤬'],193635
"['😒', '🤣']",193638
"['😂', '🤣', '😂']",193641
"['🇺🇸', '🇺🇸', '🇺🇸']",193647
['🙄'],193648
['💙'],193651
['🫧'],193653
['💜'],193657
"['🐟', '🦀', '🦐', '👉']",193658
"['🇮🇹', '🟩', '🟩', '🟩', '⬛', '⬛', '🟩', '🟩', '🟩', '⬛', '⬛', '🟩', '🟩', '🟩', '⬛', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩']",193660
['🤮'],193663
"['👏🏼', '👏🏼', '👏🏼']",193692
['💔'],193693
"['🤣', '🤣', '🤣', '🤣', '🤣']",193697
"['🫥', '🫥']",193715
"['8️⃣', '4️⃣', '🟥', '5️⃣', '🤬']",193720
"['😂', '😂', '😂', '😂', '😂']",193723
['🤩'],193737
['🙋🏻\u200d♀️'],193743
"['✌', '🍾']",193745
['😅'],193753
['🤷\u200d♂️'],193763
"['🤣', '😍']",193778
['🤦🏻\u200d♀️'],193782
['👍🏻'],193790
['🤣'],193793
['🥺'],193795
"['😔', '😔']",193803
"['😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😳', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭']",193805
['💖'],193813
"['🇮🇹', '⬜', '⬜', '🟨', '🟨', '⬜', '⬜', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩']",193819
"['😎', '⬜', '⬜', '⬜', '🟨', '🟩', '⬜', '🟩', '🟨', '⬜', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩']",193827
"['💍', '💒', '👰🏼\u200d♀️', '🤵🏻']",193844
['🥸'],193850
['😁'],193852
"['😎', '🏹', '🔥', '♥️']",193876
['💞'],193887
['😉'],193902
['⛈'],193908
"['🟥', '🟥', '🙏🏼', '🙏🏼', '👇🏼', '👇🏼', '👇🏼']",193915
"['➡️', '🎯']",193917
['😬'],193921
"['😍', '💙', '😘', '😘', '😘', '😃']",193922
"['❤️', '❤️', '🙏', '🙏', '🙏']",193934
['😂'],193936
"['😹', '😹', '😹', '😹', '😹']",193940
['🎙'],193943
['😂'],193945
"['😂', '😂', '😂', '😂', '😂']",193952
"['😉', '👋', '❤️', '🖤']",193955
"['🎙', '📻', '🖥️', '🖥']",193964
"['😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂']",193966
"['❤️', '🖤']",193980
['😂'],193988
"['😂', '😂', '😂', '😂']",193995
['👍🏻'],194003
['👏'],194004
['😁'],194009
"['🙏', '👋', '👋']",194013
"['🔥', '💜', '🔥']",194019
"['🇷🇺', '🇺🇸']",194025
['😎'],194035
"['🔴', '👇🏻']",194036
['😱'],194042
"['❤️', '❤️', '❤️']",194067
"['🙈', '🙉', '🙊']",194069
"['👍', '👍', '👏', '👏', '👏']",194070
"['💛', '♥️']",194074
['😂'],194080
"['🙏', '💙']",194092
"['🙂', '🎼', '🌏']",194108
['🔥'],194113
"['🤣', '🤣', '🤣']",194116
"['👣', '👅', '👅', '👅', '👅', '👅', '👅', '👅', '🎆']",194120
"['🤣', '😂', '🤣']",194128
"['😏', '🤨', '😬']",194131
['🤷\u200d♂️'],194134
['😉'],194143
"['❤️', '🙏🏻', '😘', '🎂']",194145
['🖤'],194146
['😁'],194152
['🤞'],194163
['🤣'],194164
['❤'],194168
['👑'],194190
"['🤣', '🤣']",194194
"['🤨', '😎']",194207
['🤔'],194208
['👌'],194229
"['🤔', '🤔', '😡', '😡']",194233
['😔'],194239
['😉'],194245
"['😉', '😊']",194249
"['😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤥', '🤥', '🤥', '🤥', '🤥', '🤥', '🤥', '🤥', '🤥', '🤥', '🤥', '🤥', '🤡', '🤡', '🤥']",194251
"['👏', '👏', '👏', '👏', '👏', '💑']",194253
['😘'],194254
['🇮🇹'],194258
['🤷\u200d♂️'],194268
['😏'],194281
['😂'],194290
['😊'],194300
"['👅', '👄', '💦', '💥', '🤝']",194312
['❤️'],194314
"['😂', '😂', '😂', '😂', '😅']",194322
['😘'],194325
['🥶'],194329
"['😂', '😂']",194331
['😂'],194351
"['💣', '🔥', '❤']",194354
['🤷'],194357
"['🎤', '🇮🇹']",194358
['❤'],194362
"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']",194363
['😂'],194367
['🤨'],194375
['👇'],194378
['👇'],194382
['🔴'],194383
"['❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️']",194387
"['🤍', '🤍']",194390
"['😂', '🤷🏻\u200d♀️']",194399
['💋'],194405
"['1️⃣', '2️⃣', '3️⃣']",194407
['🤔'],194410
"['😉', '🔴', '⚫']",194418
"['‼️', '😄']",194419
['😉'],194420
['🤣'],194423
"['🤣', '🤣', '🤣', '😂', '😂', '😂']",194424
"['😛', '😘', '🌺']",194425
"['💰', '🤦🏼\u200d♂️']",194427
"['🤣', '🤣', '🤣']",194437
['😜'],194441
['😭'],194443
['👇'],194447
['❤️'],194448
"['🥶', '🥶', '🥶']",194452
['😂'],194461
"['🌺', '🌺', '🌺']",194465
['😁'],194469
['🤢'],194476
"['🌹', '🌹', '🌹']",194481
"['🤬', '🤬']",194490
"['💜', '💜', '💜']",194491
"['😛', '👅', '💋']",194494
"['🤣', '🤣']",194510
['🔆'],194520
['👉'],194522
"['😤', '😤', '😤']",194523
['💪'],194531
['❤️'],194540
['💪'],194541
"['🥰', '🥰']",194548
['💥'],194554
"['😡', '😡']",194559
['🇮🇹'],194563
['😉'],194568
['🙏🏽'],194570
"['💔', '😔']",194574
['🥺'],194581
"['😂', '😂']",194589
['🤮'],194593
['❤️'],194611
['😞'],194617
['👍'],194631
['🤗'],194634
['😂'],194637
['🙌'],194642
"['🆘', '🆘', '🆘', '🆘', '🆘', '🆘', '⚠️', '⚠️', '⚠️', '⚠️', '⚠️', '⚠️', '⚠️', '⚠️']",194645
"['🇮🇹', '⬜', '🟩', '⬜', '⬜', '⬜', '⬜', '🟩', '⬜', '⬜', '🟨', '⬜', '🟩', '🟨', '⬜', '🟩', '🟩', '🟩', '⬜', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩']",194653
"['❤', '🖤']",194654
"['😅', '😅', '😅', '😛', '😛', '😛']",194667
"['🤣', '🤣', '🤣']",194669
"['⏰', '📍', '🆚', '📍', '🆚', '📍', '🆚']",194676
"['⭕', '✍️']",194679
['🌹'],194683
['🤗'],194686
['🤬'],194695
"['🤍', '🖤']",194700
"['🤔', '🤦\u200d♂️', '🤦\u200d♂️', '🤦\u200d♂️', '🤦', '🤦', '🤦', '🤦']",194702
['⚰️'],194713
"['❤️', '💪', '‼️', '👍🏻']",194715
"['😂', '😂', '😂']",194719
['😳'],194727
"['🇮🇹', '🆘']",194730
"['⚪', '⚫', '❤️']",194738
"['😡', '😡', '😡', '😡']",194742
"['😉', '🐄']",194744
['😂'],194745
['🤬'],194746
"['😰', '😰', '😰', '🫣']",194749
['⤵️'],194771
['😂'],194784
"['✈️', '👍', '😂']",194786
['😡'],194788
"['😁', '😁', '😁', '🤗']",194809
"['👑', '👏', '🏆']",194811
"['🆘', '🆘', '❤️']",194813
"['🙏', '🙏', '🙏', '🙏', '🙏', '🙏', '🙏', '😭', '🐾', '🌺', '🍀', '💔', '💔', '🐞']",194814
"['😎', '😎', '😎', '😎', '🫡', '🫡', '🫡', '🫡', '🫡', '🌊', '🌊', '🌊', '🌊', '💜', '💜', '💜', '💜']",194819
"['😂', '👍']",194825
"['😂', '😂', '😂']",194829
['😤'],194832
['😎'],194835
"['😡', '😡']",194837
['💕'],194839
"['😳', '😳', '😳']",194841
"['🤘🏿', '🤣', '😂', '🤣']",194845
['🤍'],194848
"['💥', '😮']",194850
"['🤔', '😡', '😡']",194858
"['🤤', '🤤', '🤤', '🤤', '🤤', '🤤']",194862
['😅'],194863
['🇮🇹'],194865
['📆'],194866
['🤍'],194867
['❤️'],194878
['❤️'],194879
['😂'],194897
['❤️\u200d🩹'],194899
['😃'],194906
['😔'],194910
['🙌'],194920
['😬'],194926
['🙌🏼'],194932
['😉'],194935
['💣'],194936
['😊'],194952
"['🤣', '🤣', '🤣', '🤣', '🤣']",194953
['😂'],194954
['🤗'],194965
['🤫'],194968
"['💐', '❣️', '💕']",194972
['😍'],194975
"['❤️', '😂', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️']",194976
"['❤', '❤', '❤', '❤', '❤', '🙏', '🙏', '🙏', '🙏', '🆘', '🆘', '🆘']",194980
['🙏'],194985
"['🕯', '🕯', '🕯', '🕯', '🕯', '🕯', '🕯', '🕯', '🕯', '🕯']",194987
['❤️'],194988
['😅'],195003
['⚡'],195008
"['😂', '😂', '😂', '😂']",195022
"['🚀', '🚀', '🚀', '🚀']",195023
['😂'],195025
"['😂', '😂', '😂']",195029
"['🙈', '😇', '👅']",195030
['🤷🏻\u200d♂️'],195032
['❤️'],195040
['💙'],195046
['🤡'],195050
"['➡️', '⬆️', '⬇️', '⬇️', '⬇️', '⬇️']",195057
"['💋', '🐺', '🤞🏻', '🍀', '🧿', '🍀', '🧿', '🍀']",195059
['💪'],195060
"['🙄', '🤔']",195061
"['😂', '😂', '😂']",195062
['😭'],195063
['😑'],195075
['📷'],195076
"['😍', '✨', '🥹']",195079
['👍'],195083
['😃'],195108
"['🙂', '👍']",195115
"['💙', '🔝', '🤝', '💪🏻', '👍']",195126
"['🇺🇦', '🇷🇺', '🧵']",195130
"['😂', '😂', '😂']",195145
['🇺🇦'],195158
"['😉', '👍🏻']",195160
"['😂', '😄']",195163
['😂'],195165
['🇬🇷'],195173
"['👍', '🤝']",195174
['😘'],195176
['📸'],195179
"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']",195185
"['😍', '😍', '😍']",195195
"['👍', '👍', '👍', '👍']",195200
"['🤔', '😡']",195201
['😔'],195208
"['👍🏻', '💪🏻']",195213
"['❤️', '😍']",195214
['😅'],195216
['🤣'],195217
['😁'],195221
"['😘', '😊', '👋', '👋']",195229
['👋'],195230
['🤣'],195235
['♥️'],195236
"['🙈', '🙉', '🙊']",195240
['⌛'],195248
"['🥰', '💨']",195264
"['🤣', '🤣', '🤣']",195267
['❤️'],195271
"['🌟', '🔭', '🌌', '👀']",195273
['😅'],195284
"['🤣', '🤣', '🤣', '🤣']",195291
['😅'],195294
"['🤔', '🤔']",195298
['🤣'],195299
['😬'],195302
['😏'],195316
"['😂', '😂']",195323
['🤣'],195331
"['🌸', '🌸', '🌸', '🌸', '😂']",195338
"['👍', '👍']",195343
"['💔', '🏠', '🆘', '😡']",195350
['🤮'],195360
"['🤦\u200d♂️', '🤦\u200d♂️']",195363
['🥰'],195368
"['❤️', '🖤', '❤️', '🖤']",195369
"['😍', '😍', '😍']",195372
"['🥺', '😢']",195382
['💪'],195383
"['🕵️\u200d♂️', '🎧']",195384
['💁🏻\u200d♀️'],195385
"['😳', '😥']",195397
"['🤣', '🤣', '😆']",195398
['🏠'],195410
['👍'],195412
"['❤️', '⚪', '⚫']",195413
['💔'],195415
['👀'],195417
"['👍', '👍', '🔪', '🔪', '😋', '🔫', '🔫']",195419
['😊'],195430
['😆'],195435
"['😉', '😘']",195439
['❤️'],195442
['🤨'],195457
"['👊', '👊', '👊', '😁', '😁', '😁']",195461
['😉'],195462
['🥺'],195467
"['🤣', '🤣', '🤣', '🤣']",195468
['🥹'],195469
"['😂', '🤣', '😂', '🤣']",195478
['🙏'],195492
"['📷', '📖', '📖']",195497
"['🥰', '🥰', '🥰', '😍', '😍', '😍']",195505
"['👍', '🏸', '🏸', '⚾', '👏']",195512
['🤣'],195515
"['⚠️', '⚠️', '⚠️', '⚠️']",195532
"['🌺', '🥰', '🥰', '💚', '😉', '😘', '😉']",195533
"['💜', '👍', '👏']",195536
"['🤡', '😩', '😩']",195537
"['⚖️', '🤍']",195546
['🤔'],195549
"['🤣', '🤣', '😂', '😂']",195552
['🙄'],195556
"['🤗', '❤️']",195559
['😭'],195561
['❤️'],195564
"['🙄', '☀️']",195571
['🤡'],195574
['☺️'],195575
['😫'],195577
"['😊', '🌹', '🎁', '🎂', '🍀', '👌']",195583
"['☀️', '🍀']",195587
['😳'],195588
"['🌲', '🌼', '🌸', '🧑\u200d🌾']",195598
['🙄'],195609
['💩'],195617
"['🪒', '🧔', '💈']",195630
['😱'],195639
"['😥', '😭', '❤️\u200d🩹']",195649
['🤣'],195653
['🤔'],195655
['😂'],195658
['🔴'],195665
['👋'],195677
['💋'],195681
['❤️'],195682
['😅'],195697
"['😃', '😃', '😃', '😃', '😃', '😃', '😃', '😃', '😃', '😃', '😃', '😃', '😃']",195701
"['❤️', '❤️']",195705
['👊'],195711
['☺️'],195712
['😵\u200d💫'],195714
['💙'],195729
['❤️'],195732
['😍'],195737
['❤️'],195740
['💜'],195744
['🤷\u200d♀️'],195764
['😅'],195765
['🤣'],195768
['😐'],195770
['😪'],195775
['🫀'],195779
"['🔴', '⚫']",195781
"['😂', '😂', '😂', '😂']",195791
['😔'],195797
['😒'],195800
"['🤪', '🤪', '🤪']",195802
['😉'],195807
"['😂', '😂', '😂']",195809
['🤣'],195818
"['🦗', '🦗', '🦗']",195823
['❤️'],195828
"['😀', '😀', '😀']",195840
"['❤️', '❤️', '❤️', '❤️', '😘', '😘', '😘', '😘']",195841
"['🤦\u200d♂️', '🤦\u200d♂️', '🤦\u200d♂️']",195842
['🛞'],195845
['💙'],195847
['🤪'],195848
['♥️'],195851
"['✨', '💔']",195856
['🥂'],195860
['😁'],195864
['📚'],195874
"['🇮🇹', '🟨', '🟨', '⬛', '⬛', '🟩', '⬛', '🟩', '🟨', '⬛', '🟩', '🟨', '🟩', '🟨', '⬛', '🟩', '🟩', '🟩', '⬛', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩']",195876
['🥶'],195881
['😁'],195885
"['🤣', '🤣', '🇺🇦']",195891
"['🤣', '🤣', '🤣', '🤣', '👏', '👏', '👏']",195894
"['😂', '🤦🏽\u200d♂️']",195897
['👇'],195902
"['🤣', '🙈']",195906
"['😂', '😂', '😂', '😂']",195941
"['⬛', '⬛', '⬛', '⬛', '⬛', '⬛', '🟩', '⬛', '⬛', '⬛', '🟩', '🟩', '🟩', '🟩', '🟩']",195942
"['‼️', '‼️', '‼️', '‼️', '‼️', '‼️']",195948
['😂'],195949
['🌹'],195970
"['😍', '😍', '😂', '😂']",195971
"['📀', '🇨🇭']",195975
['🤣'],195984
"['🤣', '🤣', '🤣', '🤣', '😛', '😛', '😛', '😛']",195990
"['😡', '😡']",195999
"['🥰', '🥰']",196005
"['🛐', '🍾']",196016
['🤓'],196023
['💯'],196024
['💪'],196041
['🙃'],196042
['😂'],196045
"['🙂', '🤷🏻\u200d♀️']",196049
['🎥'],196052
['👍'],196060
"['💔', '🙏']",196065
"['💦', '👄', '🍆', '🍑']",196069
['👍🏻'],196074
['💘'],196078
['🤠'],196103
['💩'],196121
"['💫', '💫', '💫']",196123
"['😍', '😍', '😍', '😍', '😒']",196127
['🤮'],196129
"['🟡', '🔥', '🔴']",196178
['🤷🏼\u200d♀️'],196185
['🇩🇪'],196186
"['💖', '💖', '💖', '💖', '💖', '💖']",196193
['😂'],196196
['❤'],196205
['☠️'],196208
['🥲'],196212
['🇮🇹'],196213
['🤤'],196219
"['👅', '💦']",196223
"['💛', '❤️']",196225
['😓'],196230
"['😉', '☕', '❤']",196231
"['😀', '😀', '🌻']",196235
"['🆘', '🆘', '🆘', '🆘', '🆘', '☎️', '🐕', '😭', '🙏', '😣', '🏡']",196243
"['💪', '💪', '💪', '💪']",196244
"['👅', '👅', '❤']",196261
"['🎃', '🍂', '🍁']",196266
['❤️'],196270
['🙂'],196274
['😊'],196278
['🇮🇹'],196279
['🤦\u200d♂️'],196283
['🙏'],196289
"['❤️', '💛', '💛', '💛', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '💛', '💛', '💛', '💛', '💛', '💛', '❤️', '❤️', '💛', '💛', '❤️', '💛', '❤️', '💛']",196291
['😂'],196292
"['❤️', '❤️', '🫂']",196294
['😁'],196299
"['🙈', '🤔']",196304
['😁'],196312
['🤡'],196314
"['😂', '😂', '😂']",196315
['🤩'],196316
"['😷', '😂']",196324
['⏳'],196331
['❤️'],196340
['⚡'],196344
['😊'],196346
['😂'],196352
['✋'],196364
"['😂', '😂', '😂']",196384
['❤️'],196406
['😬'],196413
['😂'],196424
['🤷\u200d♂️'],196432
['😊'],196435
"['🥲', '🥲', '🥲']",196439
['😅'],196446
"['😂', '❤️']",196447
['ℹ️'],196450
['🎁'],196457
"['🤗', '🤗', '🤗']",196458
['🙃'],196469
['🤦\u200d♂️'],196476
"['🤣', '😅']",196492
"['💪🏼', '🙄', '🤔']",196494
['😉'],196495
['🤷\u200d♂️'],196499
"['💪🏻', '💪🏻', '👏🏻', '👏🏻', '👏🏻']",196502
['🤔'],196512
['😅'],196520
"['💗', '💗', '💗', '💗', '💗', '💗', '💗']",196522
['😃'],196531
['🤣'],196532
"['🤣', '🤣', '🤣']",196535
['😂'],196548
['🤪'],196552
['🌈'],196573
['😭'],196576
"['💪', '⚫', '🔵']",196580
